-26.995293 -2.1253281 -32.36692342806417
-24.541176 -2.1253281 -26.58336250396052
-22.087059 2.1253281 82.94815404059341
-73.623528 19.127953 118.72913129999269
-19.63294 -14.877297 122.6809758701726
-31.903528 10.626641 152.43897788289175
-76.077644 19.127953 169.35636667313156
-76.077644 10.626641 187.9322996641333
-24.541176 2.1253281 298.245097184217
-22.087059 2.1253281 437.935348977976
-19.63294 14.877297 453.2241375784752
-24.541176 19.127953 461.50407487432653
-24.541176 6.3759847 521.8988933002705
-73.623528 19.127953 522.5837157667034
-29.449411 10.626641 522.9507540342399
-29.449411 2.1253281 523.6160074615924
-24.541176 2.1253281 529.2556098613729
-29.449411 10.626641 546.2672890772761
-22.087059 6.3759847 556.512083171708
-19.63294 19.127953 558.5340646558296
-24.541176 -10.626641 572.5235749550371
-24.541176 2.1253281 573.870138221694
-76.077644 19.127953 586.9736699263625
9.8164701 31.879923 647.5471156956285
-19.63294 19.127953 648.9426863973979
17.178823 -27.629267 652.0190146298255
-24.541176 -14.877297 656.8619331616053
-7.3623528 -31.879923 656.9889960469297
4.9082351 74.386482 664.973417671601
-12.270588 19.127953 671.5759270291957
-22.087059 -6.3759847 680.7969483523013
-22.087059 -10.626641 681.4417113395526
-4.9082351 -23.378611 683.1594487191886
-7.3623528 -31.879923 684.0871284890816
4.9082351 44.631893 688.9349588603411
-2.4541175 -23.378611 690.0044538592492
-24.541176 -6.3759847 694.3847382794991
-7.3623528 -36.130577 695.773282646409
-26.995293 -2.1253281 698.0037449655119
14.724706 14.877297 698.3324783050772
-7.3623528 -27.629267 698.7149090480051
0.0 -23.378611 698.7551863471406
-4.9082351 -27.629267 699.1979887515771
-12.270588 19.127953 700.7118304165232
17.178823 14.877297 700.859721526102
-24.541176 -10.626641 701.511028825268
7.3623528 19.127953 702.3538097721853
-26.995293 -6.3759847 703.7994804765195
-2.4541175 -27.629267 705.0537178794176
-4.9082351 -31.879923 706.432402476544
-26.995293 -10.626641 707.5874631090265
-7.3623528 -31.879923 707.6361881750466
12.270588 19.127953 708.5711502176437
17.178823 19.127953 709.1542830356782
-4.9082351 -36.130577 709.797370281034
-29.449411 -2.1253281 710.4276342780215
0.0 -27.629267 710.5124213773298
-7.3623528 19.127953 710.5214447092051
-29.449411 -6.3759847 711.7276292717664
9.8164701 19.127953 711.8937462409999
2.4541175 -23.378611 713.9194463434044
19.63294 19.127953 713.9239499997624
2.4541175 -27.629267 715.383955491326
14.724706 19.127953 715.4333054548715
9.8164701 23.378611 719.9745246708292
-2.4541175 -31.879923 720.3548666451783
9.8164701 -19.127953 720.3959965827404
14.724706 23.378611 721.6488417659215
-9.8164701 19.127953 721.9965249287944
7.3623528 23.378611 722.1446201742257
-31.903528 -2.1253281 722.7381712178462
12.270588 23.378611 722.7749282159027
-4.9082351 23.378611 722.9436226300386
4.9082351 -27.629267 722.9506996832941
7.3623528 27.629267 723.5925431186071
19.63294 23.378611 723.8065826693938
0.0 -31.879923 724.42401329316
17.178823 23.378611 724.5916045806591
-2.4541175 23.378611 726.5027609267577
-31.903528 -6.3759847 728.1282286203358
9.8164701 27.629267 729.0901086124305
-2.4541175 -36.130577 729.6690202297285
-9.8164701 23.378611 732.2304423004189
-34.357647 -2.1253281 732.832564547397
-4.9082351 -36.130577 733.1616612925876
22.087059 23.378611 733.5806360192222
12.270588 27.629267 735.4051799900782
4.9082351 -31.879923 736.5993961646193
-31.903528 -10.626641 736.8933694393695
2.4541175 -31.879923 737.9755733181108
0.0 -36.130577 738.1339452494889
-7.3623528 23.378611 738.4911378695575
17.178823 27.629267 738.6077010258607
-2.4541175 27.629267 739.5803078219757
2.4541175 -36.130577 741.4497581041546
-34.357647 -10.626641 741.6288726377991
14.724706 27.629267 741.9813913110123
-2.4541175 -40.381233 742.7010444179119
24.541176 27.629267 742.8784869863928
19.63294 27.629267 742.9202798825851
22.087059 27.629267 743.6056043817957
-34.357647 -6.3759847 744.558666692224
-7.3623528 27.629267 744.7485647449935
-36.811764 -10.626641 745.2235647295397
-4.9082351 27.629267 745.3306519875136
-12.270588 27.629267 745.9211759344374
0.0 -23.378611 746.0494975754818
14.724706 31.879923 746.8214366515529
-39.265881 -6.3759847 747.2030591367952
12.270588 36.130577 747.9193343789354
-36.811764 -6.3759847 748.1171130940684
-9.8164701 27.629267 748.1537616965801
12.270588 31.879923 748.6123657431568
19.63294 31.879923 748.9538859426048
7.3623528 -36.130577 749.5392245587561
9.8164701 31.879923 749.933951363116
-36.811764 -2.1253281 750.388595546879
-39.265881 -10.626641 750.8267428054759
22.087059 31.879923 751.1855859656729
0.0 -40.381233 751.4197940487314
-39.265881 -2.1253281 751.8384605872058
19.63294 53.133205 752.0786826807858
17.178823 31.879923 752.6523021670099
24.541176 31.879923 753.3132910375756
-2.4541175 -44.631893 753.5600693605162
26.995293 31.879923 754.4322332974423
7.3623528 -19.127953 754.4536364367116
4.9082351 -36.130577 755.5960655573264
-41.719997 -6.3759847 758.0676996894924
-4.9082351 31.879923 759.3649146418728
-12.270588 31.879923 759.3879454586182
-9.8164701 31.879923 759.5988081994789
-14.724706 40.381233 759.7367068497636
-2.4541175 31.879923 760.2920244452249
17.178823 36.130577 760.348908069924
-7.3623528 31.879923 760.8058635252235
4.9082351 -40.381233 761.5824209921002
14.724706 36.130577 761.5895497076111
22.087059 36.130577 762.0580216080664
19.63294 36.130577 763.8308670748075
2.4541175 -40.381233 764.0710826970613
-41.719997 -10.626641 764.7016082997325
26.995293 36.130577 765.1608115331189
0.0 -70.135826 765.4831353815856
2.4541175 -23.378611 765.6117229007549
24.541176 36.130577 766.7006775927395
-2.4541175 36.130577 767.1049532657184
-44.174118 -2.1253281 767.4439285643325
-14.724706 36.130577 767.7986811564274
0.0 -44.631893 768.2074462185328
17.178823 40.381233 768.7598579688299
14.724706 40.381233 768.8132211151842
-44.174118 -6.3759847 769.0885286101745
2.4541175 -44.631893 769.1236800184929
-7.3623528 36.130577 769.2396682827595
9.8164701 -40.381233 769.3200740037654
29.449411 36.130577 769.9808121058226
0.0 -48.882549 770.2958863245276
7.3623528 -40.381233 770.7032039772745
4.9082351 -23.378611 770.733505616189
-12.270588 36.130577 771.4449266224093
19.63294 40.381233 771.6615034023569
29.449411 40.381233 772.3257445076542
26.995293 40.381233 773.5124893769947
24.541176 40.381233 773.7599560988772
0.0 -53.133205 774.4123557449279
22.087059 40.381233 774.6379807053429
-44.174118 -10.626641 774.8333332640923
17.178823 44.631893 774.9038184900137
12.270588 -44.631893 774.9638221387694
4.9082351 -44.631893 775.8371296219752
2.4541175 -48.882549 776.5378593222388
-9.8164701 36.130577 776.663149885771
0.0 -57.383862 777.2564542631852
-4.9082351 36.130577 777.7852227752711
31.903528 40.381233 778.3662080087122
-46.628235 -6.3759847 778.5685526531387
7.3623528 -44.631893 778.8010206670826
4.9082351 -48.882549 780.3587747558829
-51.536469 -2.1253281 780.6749785155222
-4.9082351 40.381233 781.3484318024065
0.0 36.130577 781.4317136037267
-49.082352 -2.1253281 781.9258707462116
26.995293 44.631893 781.9942811589932
-49.082352 -6.3759847 782.7347923942449
22.087059 44.631893 782.8969470116623
9.8164701 -44.631893 783.0352515830779
0.0 40.381233 783.1522827038124
